Asher A.K,Kaihura A
Asher A.K,Salata R.A.
Kaihura A,Salata R.A.
Mcquarrie E.F,Miller J
Mcquarrie E.F,Phillips B.J.
Miller J,Phillips B.J.
Tadie D,Fischer A.
Brantner C,Herczeg P.
Murzyn-Kupisz M,Działek J.
Collins E,Freeman J.
Aminzadeh K,Denny S
Aminzadeh K,Utter J
Aminzadeh K,Milfont T.L
Aminzadeh K,Ameratunga S
Aminzadeh K,Teevale T
Aminzadeh K,Clark T.
Denny S,Utter J
Denny S,Milfont T.L
Denny S,Ameratunga S
Denny S,Teevale T
Denny S,Clark T.
Utter J,Milfont T.L
Utter J,Ameratunga S
Utter J,Teevale T
Utter J,Clark T.
Milfont T.L,Ameratunga S
Milfont T.L,Teevale T
Milfont T.L,Clark T.
Ameratunga S,Teevale T
Ameratunga S,Clark T.
Teevale T,Clark T.
Kobayashi T,Kawachi I
Kobayashi T,Iwase T
Kobayashi T,Suzuki E
Kobayashi T,Takao S.
Kawachi I,Iwase T
Kawachi I,Suzuki E
Kawachi I,Takao S.
Iwase T,Suzuki E
Iwase T,Takao S.
Suzuki E,Takao S.
Trepte S,Reinecke L.
Muennig P,Cohen A.K
Muennig P,Palmer A
Muennig P,Zhu W.
Cohen A.K,Palmer A
Cohen A.K,Zhu W.
Palmer A,Zhu W.
Browne-Yung K,Ziersch A
Browne-Yung K,Baum F.
Ziersch A,Baum F.
Awang M.M,Jindal-Snape D
Awang M.M,Barber T.
Jindal-Snape D,Barber T.
Muldoon J,Liguori E.W
Muldoon J,Bendickson J.
Liguori E.W,Bendickson J.
Reininger B.M,Rahbar M.H
Reininger B.M,Lee M
Reininger B.M,Chen Z
Reininger B.M,Alam S.R
Reininger B.M,Pope J
Reininger B.M,Adams B.
Rahbar M.H,Lee M
Rahbar M.H,Chen Z
Rahbar M.H,Alam S.R
Rahbar M.H,Pope J
Rahbar M.H,Adams B.
Lee M,Chen Z
Lee M,Alam S.R
Lee M,Pope J
Lee M,Adams B.
Chen Z,Alam S.R
Chen Z,Pope J
Chen Z,Adams B.
Alam S.R,Pope J
Alam S.R,Adams B.
Pope J,Adams B.
Takagi D,Kondo K
Takagi D,Kondo N
Takagi D,Cable N
Takagi D,Ikeda K
Takagi D,Kawachi I.
Kondo K,Kondo N
Kondo K,Cable N
Kondo K,Ikeda K
Kondo K,Kawachi I.
Kondo N,Cable N
Kondo N,Ikeda K
Kondo N,Kawachi I.
Cable N,Ikeda K
Cable N,Kawachi I.
Ikeda K,Kawachi I.
Wang C.-M,Woods M.
Vickers C.H,Deckert S.K.
Matsubayashi T,Sawada Y
Matsubayashi T,Ueda M.
Sawada Y,Ueda M.
Korte R,Lin S.
Caspi C.E,Kawachi I
Caspi C.E,Subramanian S.V
Caspi C.E,Tucker-Seeley R
Caspi C.E,Sorensen G.
Kawachi I,Subramanian S.V
Kawachi I,Tucker-Seeley R
Kawachi I,Sorensen G.
Subramanian S.V,Tucker-Seeley R
Subramanian S.V,Sorensen G.
Tucker-Seeley R,Sorensen G.
Kerrissey J,Schofer E.
Mansuri G,Rao V.
Amin A,Mohd Salleh A.M
Amin A,Muda M.S
Amin A,Ibrahim Y.
Mohd Salleh A.M,Muda M.S
Mohd Salleh A.M,Ibrahim Y.
Muda M.S,Ibrahim Y.
Cassell J.A,Nelson T.
Shoff C,Yang T.-C.
Mikal J.P,Rice R.E
Mikal J.P,Abeyta A
Mikal J.P,Devilbiss J.
Rice R.E,Abeyta A
Rice R.E,Devilbiss J.
Abeyta A,Devilbiss J.
Farrell L.C,Fudge J.
Levy O,Peiperl M
Levy O,Bouquet C.
Peiperl M,Bouquet C.
Palmer N,Xu Q.
Lee C.-J,Kim D.
Zal W.A.A,Redzuan M
Zal W.A.A,Samah A.A
Zal W.A.A,Hamsan H.H.
Redzuan M,Samah A.A
Redzuan M,Hamsan H.H.
Samah A.A,Hamsan H.H.
Han S,Kim H
Han S,Lee H.-S.
Kim H,Lee H.-S.
Johnston K,Tanner M
Johnston K,Lalla N
Johnston K,Kawalski D.
Tanner M,Lalla N
Tanner M,Kawalski D.
Lalla N,Kawalski D.
Chong S.T,Ten W.K
Chong S.T,Er A.C
Chong S.T,Koh D.
Ten W.K,Er A.C
Ten W.K,Koh D.
Er A.C,Koh D.
Hargreaves Heap S.P,Tan J.H.W
Hargreaves Heap S.P,Zizzo D.J.
Tan J.H.W,Zizzo D.J.
Cheung C.-K,Yue X.D.
Scharlach A.E,Lehning A.J.
Pillai V.K,Wei F.-H
Pillai V.K,Maleku A.
Wei F.-H,Maleku A.
Ruiz Jiménez M.C,Vallejo Martos M.C
Ruiz Jiménez M.C,Martínez Jiménez R.
Vallejo Martos M.C,Martínez Jiménez R.
Amit K,Riss I.
Rose M,Decter M
Rose M,Robinson S
Rose M,Jack S
Rose M,Lockett N.
Decter M,Robinson S
Decter M,Jack S
Decter M,Lockett N.
Robinson S,Jack S
Robinson S,Lockett N.
Jack S,Lockett N.
Dako-Gyeke M,Owusu P.
Colli A,García-Canal E
Colli A,Guillén M.F.
García-Canal E,Guillén M.F.
Pope H.C,Miller M.C
Pope H.C,Wolfer T.A
Pope H.C,Mann J.R
Pope H.C,McKeown R.E.
Miller M.C,Wolfer T.A
Miller M.C,Mann J.R
Miller M.C,McKeown R.E.
Wolfer T.A,Mann J.R
Wolfer T.A,McKeown R.E.
Mann J.R,McKeown R.E.
Broadbent R,Papadopoulos T.
Jung M,Viswanath K.
Ţǎranu A.M,Ţǎranu A.
Yiengprugsawan V,Friel S
Yiengprugsawan V,Seubsman S.-A
Yiengprugsawan V,Sleigh A.C.
Friel S,Seubsman S.-A
Friel S,Sleigh A.C.
Seubsman S.-A,Sleigh A.C.
Jones O,Ghobadian A
Jones O,ORegan N
Jones O,Antcliff V.
Ghobadian A,ORegan N
Ghobadian A,Antcliff V.
ORegan N,Antcliff V.
Dylan A,Smallboy B
Dylan A,Lightman E.
Smallboy B,Lightman E.
Vizer E.A,Carvalho H.
Dimeglio I,Janmaat J.G
Dimeglio I,Mehaut P.
Janmaat J.G,Mehaut P.
Bartolini S,Bilancini E
Bartolini S,Pugno M.
Bilancini E,Pugno M.
Negi V.S,Maikhuri R.K.
Hsiao C.-C,Chiou J.-S.
Pendakur R,Mata F.
Toloza Z.R,de Sánchez J.B
Toloza Z.R,Gelves D.A
Toloza Z.R,Rivas H.A.
de Sánchez J.B,Gelves D.A
de Sánchez J.B,Rivas H.A.
Gelves D.A,Rivas H.A.
Holt C.L,Schulz E
Holt C.L,Williams B
Holt C.L,Clark E.M
Holt C.L,Wang M.Q
Holt C.L,Southward P.L.
Schulz E,Williams B
Schulz E,Clark E.M
Schulz E,Wang M.Q
Schulz E,Southward P.L.
Williams B,Clark E.M
Williams B,Wang M.Q
Williams B,Southward P.L.
Clark E.M,Wang M.Q
Clark E.M,Southward P.L.
Wang M.Q,Southward P.L.
Murray S.F,Akoum M.S
Murray S.F,Storeng K.T.
Akoum M.S,Storeng K.T.
Murayama H,Wakui T
Murayama H,Arami R
Murayama H,Sugawara I
Murayama H,Yoshie S.
Wakui T,Arami R
Wakui T,Sugawara I
Wakui T,Yoshie S.
Arami R,Sugawara I
Arami R,Yoshie S.
Sugawara I,Yoshie S.
Hadley C,Stevenson E.G.J
Hadley C,Tadesse Y
Hadley C,Belachew T.
Stevenson E.G.J,Tadesse Y
Stevenson E.G.J,Belachew T.
Tadesse Y,Belachew T.
Krischel M,Hailing T
Krischel M,Fangerau H.
Hailing T,Fangerau H.
Schortman E.M,Urban P.A.
Kanafi I,Susminingsih
Wind T.R,Komproe I.H.
Takagi D,Ikeda K
Takagi D,Kawachi I.
Ikeda K,Kawachi I.
Lu H.-P,Lee M.-R.
Farmer J,Prior M
Farmer J,Taylor J.
Prior M,Taylor J.
Carroll B,Simpson B.
Sirven N,Debrand T.
Davison K.K,Nishi A
Davison K.K,Kranz S
Davison K.K,Wyckoff L
Davison K.K,May J.J
Davison K.K,Earle-Richardson G.B
Davison K.K,Strogatz D.S
Davison K.K,Jenkins P.L.
Nishi A,Kranz S
Nishi A,Wyckoff L
Nishi A,May J.J
Nishi A,Earle-Richardson G.B
Nishi A,Strogatz D.S
Nishi A,Jenkins P.L.
Kranz S,Wyckoff L
Kranz S,May J.J
Kranz S,Earle-Richardson G.B
Kranz S,Strogatz D.S
Kranz S,Jenkins P.L.
Wyckoff L,May J.J
Wyckoff L,Earle-Richardson G.B
Wyckoff L,Strogatz D.S
Wyckoff L,Jenkins P.L.
May J.J,Earle-Richardson G.B
May J.J,Strogatz D.S
May J.J,Jenkins P.L.
Earle-Richardson G.B,Strogatz D.S
Earle-Richardson G.B,Jenkins P.L.
Strogatz D.S,Jenkins P.L.
Hao W,Wang Y
Hao W,Ding H.
Wang Y,Ding H.
Warren J.R,Knies L
Warren J.R,Haas S
Warren J.R,Hernandez E.M.
Knies L,Haas S
Knies L,Hernandez E.M.
Haas S,Hernandez E.M.
Beilmann M,Realo A.
Kitchen P,Williams A
Kitchen P,Simone D.
Williams A,Simone D.
Yeary K.H.-C.K,Ounpraseuth S
Yeary K.H.-C.K,Moore P
Yeary K.H.-C.K,Bursac Z
Yeary K.H.-C.K,Greene P.
Ounpraseuth S,Moore P
Ounpraseuth S,Bursac Z
Ounpraseuth S,Greene P.
Moore P,Bursac Z
Moore P,Greene P.
Bursac Z,Greene P.
Schwadel P,Stout M.
Forbes J,McCartney E.
Santoro W.A,Vélez M.B
Santoro W.A,Keogh S.M.
Vélez M.B,Keogh S.M.
Mesch G,Mano R
Mesch G,Tsamir J.
Mano R,Tsamir J.
Hempel L.M,Matthews T
Hempel L.M,Bartkowski J.
Matthews T,Bartkowski J.
Jenson A,Swords J
Jenson A,Jeffries M.
Swords J,Jeffries M.
Nah S,Chung D.S.
Nassar H,Hewitt R.
Verhaeghe P.-P,Tampubolon G.
Hanibuchi T,Murata Y
Hanibuchi T,Ichida Y
Hanibuchi T,Hirai H
Hanibuchi T,Kawachi I
Hanibuchi T,Kondo K.
Murata Y,Ichida Y
Murata Y,Hirai H
Murata Y,Kawachi I
Murata Y,Kondo K.
Ichida Y,Hirai H
Ichida Y,Kawachi I
Ichida Y,Kondo K.
Hirai H,Kawachi I
Hirai H,Kondo K.
Kawachi I,Kondo K.
Giordano G.N,Björk J
Giordano G.N,Lindström M.
Björk J,Lindström M.
Vikram K,Vanneman R
Vikram K,Desai S.
Vanneman R,Desai S.
Nawyn S.J,Gjokaj L
Nawyn S.J,Agbényiga D.L
Nawyn S.J,Grace B.
Gjokaj L,Agbényiga D.L
Gjokaj L,Grace B.
Agbényiga D.L,Grace B.
Navarro F.M,Vivas L.
Smith J.W,Moore R.L
Smith J.W,Anderson D.H
Smith J.W,Siderelis C.
Moore R.L,Anderson D.H
Moore R.L,Siderelis C.
Anderson D.H,Siderelis C.
Yang T.-C,Chen V.Y.-J
Yang T.-C,Shoff C
Yang T.-C,Matthews S.A.
Chen V.Y.-J,Shoff C
Chen V.Y.-J,Matthews S.A.
Shoff C,Matthews S.A.
Lilley S,Grodzinsky F.S
Lilley S,Gumbus A.
Grodzinsky F.S,Gumbus A.
Kikuchi M,Coleman C.-L.
Trepte S,Reinecke L
Trepte S,Juechems K.
Reinecke L,Juechems K.
Chang Y.P,Zhu D.H.
Jonas A.B,Young A.M
Jonas A.B,Oser C.B
Jonas A.B,Leukefeld C.G
Jonas A.B,Havens J.R.
Young A.M,Oser C.B
Young A.M,Leukefeld C.G
Young A.M,Havens J.R.
Oser C.B,Leukefeld C.G
Oser C.B,Havens J.R.
Leukefeld C.G,Havens J.R.
Legh-Jones H,Moore S.
Khodadady E,Pishghadam R
Khodadady E,Alaee F.F.
Pishghadam R,Alaee F.F.
Brusilovskiy E,Salzer M.S.
Edwards J,Ogilvie S.
Curşeu P.L,Janssen S.E.A
Curşeu P.L,Raab J.
Janssen S.E.A,Raab J.
Adorjan M,Chui W.H.
Kitchen P,Williams A
Kitchen P,Chowhan J.
Williams A,Chowhan J.
Parzefall M.-R,Kuppelwieser V.G.
Long D,Wong Y.-L.R.
McLaughlin M,Nam Y
McLaughlin M,Gould J
McLaughlin M,Pade C
McLaughlin M,Meeske K.A
McLaughlin M,Ruccione K.S
McLaughlin M,Fulk J.
Nam Y,Gould J
Nam Y,Pade C
Nam Y,Meeske K.A
Nam Y,Ruccione K.S
Nam Y,Fulk J.
Gould J,Pade C
Gould J,Meeske K.A
Gould J,Ruccione K.S
Gould J,Fulk J.
Pade C,Meeske K.A
Pade C,Ruccione K.S
Pade C,Fulk J.
Meeske K.A,Ruccione K.S
Meeske K.A,Fulk J.
Ruccione K.S,Fulk J.
Ahnquist J,Wamala S.P
Ahnquist J,Lindstrom M.
Wamala S.P,Lindstrom M.
Kumar S,Calvo R
Kumar S,Avendano M
Kumar S,Sivaramakrishnan K
Kumar S,Berkman L.F.
Calvo R,Avendano M
Calvo R,Sivaramakrishnan K
Calvo R,Berkman L.F.
Avendano M,Sivaramakrishnan K
Avendano M,Berkman L.F.
Sivaramakrishnan K,Berkman L.F.
Robbins B,Pettinicchio D.
Cramm J.M,Møller V
Cramm J.M,Nieboer A.P.
Møller V,Nieboer A.P.
Williams R,Hewison A
Williams R,Wagstaff C
Williams R,Randall D.
Hewison A,Wagstaff C
Hewison A,Randall D.
Wagstaff C,Randall D.
Braswell H,Kushner H.I.
Barnes M,Harrison E
Barnes M,Murray L.
Harrison E,Murray L.
De Clercq B,Vyncke V
De Clercq B,Hublet A
De Clercq B,Elgar F.J
De Clercq B,Ravens-Sieberer U
De Clercq B,Currie C
De Clercq B,Hooghe M
De Clercq B,Ieven A
De Clercq B,Maes L.
Vyncke V,Hublet A
Vyncke V,Elgar F.J
Vyncke V,Ravens-Sieberer U
Vyncke V,Currie C
Vyncke V,Hooghe M
Vyncke V,Ieven A
Vyncke V,Maes L.
Hublet A,Elgar F.J
Hublet A,Ravens-Sieberer U
Hublet A,Currie C
Hublet A,Hooghe M
Hublet A,Ieven A
Hublet A,Maes L.
Elgar F.J,Ravens-Sieberer U
Elgar F.J,Currie C
Elgar F.J,Hooghe M
Elgar F.J,Ieven A
Elgar F.J,Maes L.
Ravens-Sieberer U,Currie C
Ravens-Sieberer U,Hooghe M
Ravens-Sieberer U,Ieven A
Ravens-Sieberer U,Maes L.
Currie C,Hooghe M
Currie C,Ieven A
Currie C,Maes L.
Hooghe M,Ieven A
Hooghe M,Maes L.
Ieven A,Maes L.
El-Dardiry G,Dimitrakaki C
El-Dardiry G,Tzavara C
El-Dardiry G,Ravens-Sieberer U
El-Dardiry G,Tountas Y.
Dimitrakaki C,Tzavara C
Dimitrakaki C,Ravens-Sieberer U
Dimitrakaki C,Tountas Y.
Tzavara C,Ravens-Sieberer U
Tzavara C,Tountas Y.
Ravens-Sieberer U,Tountas Y.
Frempong G,Ma X
Frempong G,Mensah J.
Ma X,Mensah J.
Khodadady E,Alaee F.F.
Han S,Kim H
Han S,Lee H.-S.
Kim H,Lee H.-S.
Masoud M,Rastbin S
Masoud M,Ardahaey F.T.
Rastbin S,Ardahaey F.T.
Kritsotakis G,Vassilaki M
Kritsotakis G,Chatzi L
Kritsotakis G,Georgiou V
Kritsotakis G,Philalithis A.E
Kritsotakis G,Kogevinas M
Kritsotakis G,Koutis A.
Vassilaki M,Chatzi L
Vassilaki M,Georgiou V
Vassilaki M,Philalithis A.E
Vassilaki M,Kogevinas M
Vassilaki M,Koutis A.
Chatzi L,Georgiou V
Chatzi L,Philalithis A.E
Chatzi L,Kogevinas M
Chatzi L,Koutis A.
Georgiou V,Philalithis A.E
Georgiou V,Kogevinas M
Georgiou V,Koutis A.
Philalithis A.E,Kogevinas M
Philalithis A.E,Koutis A.
Kogevinas M,Koutis A.
Raza S.A,Zia S
Raza S.A,Naqvi S.A.H
Raza S.A,Shaikh F.M.
Zia S,Naqvi S.A.H
Zia S,Shaikh F.M.
Naqvi S.A.H,Shaikh F.M.
Cvetičanin P,Popescu M.
Kim D,Baum C.F
Kim D,Ganz M.L
Kim D,Subramanian S.V
Kim D,Kawachi I.
Baum C.F,Ganz M.L
Baum C.F,Subramanian S.V
Baum C.F,Kawachi I.
Ganz M.L,Subramanian S.V
Ganz M.L,Kawachi I.
Subramanian S.V,Kawachi I.
Fiorillo D,Sabatini F.
Črpić G,Migles S.
Wei J,Zheng W
Wei J,Zhang M.
Zheng W,Zhang M.
Aida J,Kondo K
Aida J,Kondo N
Aida J,Watt R.G
Aida J,Sheiham A
Aida J,Tsakos G.
Kondo K,Kondo N
Kondo K,Watt R.G
Kondo K,Sheiham A
Kondo K,Tsakos G.
Kondo N,Watt R.G
Kondo N,Sheiham A
Kondo N,Tsakos G.
Watt R.G,Sheiham A
Watt R.G,Tsakos G.
Sheiham A,Tsakos G.
Balbo N,Mills M.
Camarero C,San José R.
Ikeda K,Boase J.
Shell-Duncan B,Wander K
Shell-Duncan B,Hernlund Y
Shell-Duncan B,Moreau A.
Wander K,Hernlund Y
Wander K,Moreau A.
Hernlund Y,Moreau A.
Maggi S,Roberts W
Maggi S,MacLennan D
Maggi S,DAngiulli A.
Roberts W,MacLennan D
Roberts W,DAngiulli A.
MacLennan D,DAngiulli A.
Maselko J,Hughes C
Maselko J,Cheney R.
Hughes C,Cheney R.
Pathirage J,Collyer M.
Pardy M,Lee J.C.H.
Hampshire K.R,Porter G
Hampshire K.R,Owusu S.A
Hampshire K.R,Tanle A
Hampshire K.R,Abane A.
Porter G,Owusu S.A
Porter G,Tanle A
Porter G,Abane A.
Owusu S.A,Tanle A
Owusu S.A,Abane A.
Tanle A,Abane A.
Rojas H,Shah D.V
Rojas H,Friedland L.A.
Shah D.V,Friedland L.A.
Hacker K,Chu J
Hacker K,Leung C
Hacker K,Marra R
Hacker K,Pirie A
Hacker K,Brahimi M
Hacker K,English M
Hacker K,Beckmann J
Hacker K,Acevedo-Garcia D
Hacker K,Marlin R.P.
Chu J,Leung C
Chu J,Marra R
Chu J,Pirie A
Chu J,Brahimi M
Chu J,English M
Chu J,Beckmann J
Chu J,Acevedo-Garcia D
Chu J,Marlin R.P.
Leung C,Marra R
Leung C,Pirie A
Leung C,Brahimi M
Leung C,English M
Leung C,Beckmann J
Leung C,Acevedo-Garcia D
Leung C,Marlin R.P.
Marra R,Pirie A
Marra R,Brahimi M
Marra R,English M
Marra R,Beckmann J
Marra R,Acevedo-Garcia D
Marra R,Marlin R.P.
Pirie A,Brahimi M
Pirie A,English M
Pirie A,Beckmann J
Pirie A,Acevedo-Garcia D
Pirie A,Marlin R.P.
Brahimi M,English M
Brahimi M,Beckmann J
Brahimi M,Acevedo-Garcia D
Brahimi M,Marlin R.P.
English M,Beckmann J
English M,Acevedo-Garcia D
English M,Marlin R.P.
Beckmann J,Acevedo-Garcia D
Beckmann J,Marlin R.P.
Acevedo-Garcia D,Marlin R.P.
Eriksson M,Ng N
Eriksson M,Weinehall L
Eriksson M,Emmelin M.
Ng N,Weinehall L
Ng N,Emmelin M.
Weinehall L,Emmelin M.
Zhao L,Roper J.
Polonsky M.J,Brijnath B
Polonsky M.J,Renzaho A.M.N.
Brijnath B,Renzaho A.M.N.
Berger R,Choi C.J
Berger R,Kim J.B.
Choi C.J,Kim J.B.
Rogers S.H,Halstead J.M
Rogers S.H,Gardner K.H
Rogers S.H,Carlson C.H.
Halstead J.M,Gardner K.H
Halstead J.M,Carlson C.H.
Gardner K.H,Carlson C.H.
Oetzel J,Wallerstein N
Oetzel J,Solimon A
Oetzel J,Garcia B
Oetzel J,Siemon M
Oetzel J,Adeky S
Oetzel J,Apachito G
Oetzel J,Caston E
Oetzel J,Finster C
Oetzel J,Belone L
Oetzel J,Tafoya G.
Wallerstein N,Solimon A
Wallerstein N,Garcia B
Wallerstein N,Siemon M
Wallerstein N,Adeky S
Wallerstein N,Apachito G
Wallerstein N,Caston E
Wallerstein N,Finster C
Wallerstein N,Belone L
Wallerstein N,Tafoya G.
Solimon A,Garcia B
Solimon A,Siemon M
Solimon A,Adeky S
Solimon A,Apachito G
Solimon A,Caston E
Solimon A,Finster C
Solimon A,Belone L
Solimon A,Tafoya G.
Garcia B,Siemon M
Garcia B,Adeky S
Garcia B,Apachito G
Garcia B,Caston E
Garcia B,Finster C
Garcia B,Belone L
Garcia B,Tafoya G.
Siemon M,Adeky S
Siemon M,Apachito G
Siemon M,Caston E
Siemon M,Finster C
Siemon M,Belone L
Siemon M,Tafoya G.
Adeky S,Apachito G
Adeky S,Caston E
Adeky S,Finster C
Adeky S,Belone L
Adeky S,Tafoya G.
Apachito G,Caston E
Apachito G,Finster C
Apachito G,Belone L
Apachito G,Tafoya G.
Caston E,Finster C
Caston E,Belone L
Caston E,Tafoya G.
Finster C,Belone L
Finster C,Tafoya G.
Belone L,Tafoya G.
Van Den Bulck H,Broos D.
Dean W.R,Sharkey J.R.
Choi N.G,Kim J.
Hunka A,De Groot W.T.
Habibov N.N,Afandi E.N.
Giordano G.N,Lindström M.
Costa L.F,Rocha M.M
Costa L.F,Araújo T.
Rocha M.M,Araújo T.
Chang H.-H,Chou H.-W.
Hau Y.S,Kim Y.-G.
Mascia D,Cicchetti A.
Karner C,Parker D.
Hurtado D,Kawachi I
Hurtado D,Sudarsky J.
Kawachi I,Sudarsky J.
Sanghera B,Ablezova M
Sanghera B,Botoeva A.
Ablezova M,Botoeva A.
Chen X,Stanton B
Chen X,Kaljee L
Chen X,Fang X
Chen X,Xiong Q
Chen X,Lin D
Chen X,Zhang L
Chen X,Li X.
Stanton B,Kaljee L
Stanton B,Fang X
Stanton B,Xiong Q
Stanton B,Lin D
Stanton B,Zhang L
Stanton B,Li X.
Kaljee L,Fang X
Kaljee L,Xiong Q
Kaljee L,Lin D
Kaljee L,Zhang L
Kaljee L,Li X.
Fang X,Xiong Q
Fang X,Lin D
Fang X,Zhang L
Fang X,Li X.
Xiong Q,Lin D
Xiong Q,Zhang L
Xiong Q,Li X.
Lin D,Zhang L
Lin D,Li X.
Zhang L,Li X.
Guillen L,Coromina L
Guillen L,Saris W.E.
Coromina L,Saris W.E.
Lu Y,Yang D.
Mpofu E,Dune T.M
Mpofu E,Hallfors D.D
Mpofu E,Mapfumo J
Mpofu E,Mutepfa M.M
Mpofu E,January J.
Dune T.M,Hallfors D.D
Dune T.M,Mapfumo J
Dune T.M,Mutepfa M.M
Dune T.M,January J.
Hallfors D.D,Mapfumo J
Hallfors D.D,Mutepfa M.M
Hallfors D.D,January J.
Mapfumo J,Mutepfa M.M
Mapfumo J,January J.
Mutepfa M.M,January J.
van Ingen E,Dekker P.
Khodadady E,Alaee F.F
Khodadady E,Natanzi M.
Alaee F.F,Natanzi M.
Chappell N.L,Funk L.M.
Klenk N.L,Hickey G.M
Klenk N.L,MacLellan J.I.
Hickey G.M,MacLellan J.I.
Zheng V,Wong S.-L.
Connor P,Massey D.S.
Wepener C,Barnard M.
Southwell B.G,Slater J.S
Southwell B.G,Rothman A.J
Southwell B.G,Friedenberg L.M
Southwell B.G,Allison T.R
Southwell B.G,Nelson C.L.
Slater J.S,Rothman A.J
Slater J.S,Friedenberg L.M
Slater J.S,Allison T.R
Slater J.S,Nelson C.L.
Rothman A.J,Friedenberg L.M
Rothman A.J,Allison T.R
Rothman A.J,Nelson C.L.
Friedenberg L.M,Allison T.R
Friedenberg L.M,Nelson C.L.
Allison T.R,Nelson C.L.
Selle P.E.R,Strømsnes K.
Forbes J,McCartney E.
Becchetti L,Costantino M.
Nakhaie R,Arnold R.
Tseng F.-C,Kuo F.-Y.
Shumate M,OConnor A.
Meltzer D,Chung J
Meltzer D,Khalili P
Meltzer D,Marlow E
Meltzer D,Arora V
Meltzer D,Schumock G
Meltzer D,Burt R.
Chung J,Khalili P
Chung J,Marlow E
Chung J,Arora V
Chung J,Schumock G
Chung J,Burt R.
Khalili P,Marlow E
Khalili P,Arora V
Khalili P,Schumock G
Khalili P,Burt R.
Marlow E,Arora V
Marlow E,Schumock G
Marlow E,Burt R.
Arora V,Schumock G
Arora V,Burt R.
Schumock G,Burt R.
Hampshire K.R,Matthijsse M.
Turner M,Fozdar F.T.
Schaefer-McDaniel N,Dunn J.R
Schaefer-McDaniel N,Minian N
Schaefer-McDaniel N,Katz D.
Dunn J.R,Minian N
Dunn J.R,Katz D.
Minian N,Katz D.
Ball K,Cleland V.J
Ball K,Timperio A.F
Ball K,Salmon J
Ball K,Giles-Corti B
Ball K,Crawford D.A.
Cleland V.J,Timperio A.F
Cleland V.J,Salmon J
Cleland V.J,Giles-Corti B
Cleland V.J,Crawford D.A.
Timperio A.F,Salmon J
Timperio A.F,Giles-Corti B
Timperio A.F,Crawford D.A.
Salmon J,Giles-Corti B
Salmon J,Crawford D.A.
Giles-Corti B,Crawford D.A.
Weltman D,Upchurch M.
Davies I.A,Ryals L.J.
Shiue Y.-C,Chiu C.-M
Shiue Y.-C,Chang C.-C.
Chiu C.-M,Chang C.-C.
Beiser M,Wiwa O
Beiser M,Adebajo S.
Wiwa O,Adebajo S.
Cornelius N,Wallace J.
Suzuki E,Takao S
Suzuki E,Subramanian S.V
Suzuki E,Komatsu H
Suzuki E,Doi H
Suzuki E,Kawachi I.
Takao S,Subramanian S.V
Takao S,Komatsu H
Takao S,Doi H
Takao S,Kawachi I.
Subramanian S.V,Komatsu H
Subramanian S.V,Doi H
Subramanian S.V,Kawachi I.
Komatsu H,Doi H
Komatsu H,Kawachi I.
Doi H,Kawachi I.
Cheung C.-K,Chan R.K.-H.
Giordano G.N,Lindstrom M.
Kang M.J,Glassman M.
Berry H.L,Welsh J.A.
Ravanera Z.R,Rajulton F.
Theurer K,Wister A.
Schyns P,Koop C.
Russo A,Perrini F.
Chaaya M,Sibai A.M
Chaaya M,Tabbal N
Chaaya M,Chemaitelly H
Chaaya M,El Roueiheb Z
Chaaya M,Slim Z.N.
Sibai A.M,Tabbal N
Sibai A.M,Chemaitelly H
Sibai A.M,El Roueiheb Z
Sibai A.M,Slim Z.N.
Tabbal N,Chemaitelly H
Tabbal N,El Roueiheb Z
Tabbal N,Slim Z.N.
Chemaitelly H,El Roueiheb Z
Chemaitelly H,Slim Z.N.
El Roueiheb Z,Slim Z.N.
Tse S.-K,Lam R.Y.H
Tse S.-K,Ip O.K.M
Tse S.-K,Lam J.W.I
Tse S.-K,Loh E.K
Tse S.-K,Tso A.S.F.
Lam R.Y.H,Ip O.K.M
Lam R.Y.H,Lam J.W.I
Lam R.Y.H,Loh E.K
Lam R.Y.H,Tso A.S.F.
Ip O.K.M,Lam J.W.I
Ip O.K.M,Loh E.K
Ip O.K.M,Tso A.S.F.
Lam J.W.I,Loh E.K
Lam J.W.I,Tso A.S.F.
Loh E.K,Tso A.S.F.
Sturgis P,Read S
Sturgis P,Allum N.
Read S,Allum N.
Millar C.C.J.M,Choi C.J.
Cook J.R,Kilmer R.P.
Doherty A.M,Kelly B.D.
Pickett K.E,Shaw R.J
Pickett K.E,Atkin K
Pickett K.E,Kiernan K.E
Pickett K.E,Wilkinson R.G.
Shaw R.J,Atkin K
Shaw R.J,Kiernan K.E
Shaw R.J,Wilkinson R.G.
Atkin K,Kiernan K.E
Atkin K,Wilkinson R.G.
Kiernan K.E,Wilkinson R.G.
Van Meeteren M,Engbersen G
Van Meeteren M,Van San M.
Engbersen G,Van San M.
Gidengil E,Stolle D.
Reher D.S,Silvestre J.
Wang J.-C,Chiang M.-J.
Ferlander S,Mäkinen I.H.
Kalra V.S,Kapoor N.
Li M.-S,Pu H.-T.
Burke N.J,Bird J.A
Burke N.J,Clark M.A
Burke N.J,Rakowski W
Burke N.J,Guerra C
Burke N.J,Barker J.C
Burke N.J,Pasick R.J.
Bird J.A,Clark M.A
Bird J.A,Rakowski W
Bird J.A,Guerra C
Bird J.A,Barker J.C
Bird J.A,Pasick R.J.
Clark M.A,Rakowski W
